140.115.51.147,0.0,22,1374.31818182
140.115.51.148,0.0,1,2217.0
140.115.51.16,0.00694444444444,68,52.3235294118
140.115.51.167,0.155489417989,172,413.174418605
140.115.51.17,0,0,0
140.115.51.174,0.0,76,32.6842105263
140.115.51.175,0.0138888888889,20,2872.3
140.115.51.176,0.0,21,2953.57142857
140.115.51.181,0.0,3,1838.66666667
140.115.51.191,0.0166666666667,86,442.720930233
140.115.51.196,0.0,1,46.0
140.115.51.197,0.0,65,36.0923076923
140.115.51.198,0.0138888888889,26,705.192307692
140.115.51.2,0.0,1,691.0
140.115.51.200,0.00347222222222,71,805.492957746
140.115.51.210,0.0,20,1709.6
140.115.51.214,0.125369268078,171,153.801169591
140.115.51.215,0.0911265432099,172,518.279069767
140.115.51.216,0.0247685185185,26,179.076923077
140.115.51.220,0,0,0
140.115.51.222,0.0,56,216.071428571
140.115.51.224,0.0138888888889,66,37.6363636364
140.115.51.232,0.0866071428571,161,299.223602484
140.115.51.233,0.0,67,58.5671641791
140.115.51.234,0,0,0
140.115.51.235,0.0,72,37.6944444444
140.115.51.238,0.0,65,36.8
140.115.51.249,0.0,62,34.8709677419
140.115.51.26,0.0,71,31.7464788732
140.115.51.27,0.0208333333333,23,717.869565217
140.115.51.3,0.0,3,2509.66666667
140.115.51.30,0.0,64,34.5
140.115.51.32,0.0277777777778,123,230.642276423
140.115.51.34,0.0231481481481,66,38.3333333333
140.115.51.35,0.0,65,34.6769230769
140.115.51.38,0.0,65,33.2615384615
140.115.51.41,0.0,48,39.2916666667
140.115.51.51,0,0,0
140.115.51.61,0,0,0
140.115.51.66,0.0138888888889,19,667.578947368
140.115.51.71,0.00810185185185,49,167.959183673
140.115.51.75,0.0,1,1431.0
140.115.51.78,0.00462962962963,70,148.571428571
140.115.51.86,0.00694444444444,51,34.2745098039
140.115.51.87,0.0219907407407,89,1935.78651685
140.115.51.93,0.0,1,152.0
140.115.51.94,0.0,2,2097.5
140.115.52.108,0.00231481481481,35,48.4285714286
140.115.52.112,0.0,29,236.206896552
140.115.52.113,0.0439814814815,35,364.457142857
140.115.52.114,0.0486111111111,78,733.794871795
140.115.52.117,0.0,7,154.714285714
140.115.52.12,0,0,0
140.115.52.123,0.00694444444444,68,477.014705882
140.115.52.126,0.0,66,34.8484848485
140.115.52.127,0.0353505291005,159,209.622641509
140.115.52.13,0.0,65,36.0923076923
140.115.52.15,0.0185185185185,91,2064.50549451
140.115.52.162,0.0,74,522.175675676
140.115.52.165,0.0,60,36.0333333333
140.115.52.176,0.0,2,550.5
140.115.52.178,0.152777777778,43,1127.02325581
140.115.52.179,0.0,2,1945.5
140.115.52.180,0.0,65,71.1230769231
140.115.52.181,0.0,68,237.764705882
140.115.52.185,0,0,0
140.115.52.188,0.00694444444444,69,34.0
140.115.52.19,0.0,66,34.8484848485
140.115.52.190,0.0,105,144.342857143
140.115.52.193,0.0,58,36.4827586207
140.115.52.194,0.0,38,33.8947368421
140.115.52.2,0.00277777777778,69,247.275362319
140.115.52.20,0.0138888888889,64,36.65625
140.115.52.21,0.0,68,35.8529411765
140.115.52.23,0.0,59,38.9830508475
140.115.52.27,0.0,67,33.6417910448
140.115.52.3,0.0,73,33.397260274
140.115.52.31,0.00694444444444,64,1667.609375
140.115.52.32,0,0,0
140.115.52.37,0.0,5,18.4
140.115.52.4,0.0,4,977.5
140.115.52.40,0.0138888888889,2,683.5
140.115.52.48,0.0,85,156.717647059
140.115.52.51,0,0,0
140.115.52.52,0.0,4,1899.75
140.115.52.6,0.0,62,35.6129032258
140.115.52.60,0.0,2,1936.5
140.115.52.74,0.000816993464052,76,50.1052631579
140.115.52.78,0.0138888888889,62,37.8387096774
140.115.52.88,0,0,0
140.115.52.9,0.0,67,36.3880597015
140.115.52.95,0.0138888888889,74,33.5675675676
140.115.53.100,0,0,0
140.115.53.104,0.0,60,35.2666666667
140.115.53.107,0.0,62,34.8709677419
140.115.53.108,0,0,0
140.115.53.109,0.00462962962963,64,32.34375
140.115.53.111,0.0,65,28.6307692308
140.115.53.113,0.0,50,39.0
140.115.53.114,0.0,61,34.6885245902
140.115.53.115,0.0,41,35.9024390244
140.115.53.117,0.0,48,33.875
140.115.53.120,0.00462962962963,61,33.9344262295
140.115.53.121,0.0,75,32.5066666667
140.115.53.130,0.0,1,302.0
140.115.53.131,0.0,6,25.3333333333
140.115.53.132,0.0,2,619.5
140.115.53.135,0.00694444444444,68,237.220588235
140.115.53.137,0.0,64,33.0625
140.115.53.138,0,0,0
140.115.53.141,0,0,0
140.115.53.142,0.0,61,36.2295081967
140.115.53.154,0.0,61,35.4426229508
140.115.53.155,0.0138888888889,64,197.84375
140.115.53.158,0.0277777777778,68,284.852941176
140.115.53.159,0,0,0
140.115.53.222,0,0,0
140.115.53.223,0,0,0
140.115.53.224,0.0,9,46.0
140.115.53.225,0.0,22,37.6363636364
140.115.53.226,0.0,62,37.0967741935
140.115.53.230,0,0,0
140.115.53.236,0,0,0
140.115.53.45,0.0,74,38.3918918919
140.115.53.46,0.0,66,34.9242424242
140.115.53.47,0.0,61,31.6721311475
140.115.53.50,0.0,21,851.571428571
140.115.53.59,0.282407407407,44,96641.0636364
140.115.53.64,0,0,0
140.115.53.65,0.143981481481,150,4742.54666667
140.115.53.66,0.0,70,32.8571428571
140.115.53.67,0.0,65,36.0923076923
140.115.53.68,0,0,0
140.115.53.80,0.0,19,458.368421053
140.115.53.85,0.0347222222222,35,1421.97142857
140.115.53.90,0.0,71,36.9295774648
140.115.53.92,0.041335978836,111,34.8108108108
140.115.53.94,0.0,47,41.1063829787
140.115.53.95,0.0,64,36.65625
140.115.53.98,0.0,63,35.7777777778
140.115.53.99,0.0,56,35.3214285714
